,Bid,Ask
2017-11-10 12:14:32.686,1.16455,1.16455
2017-11-10 12:14:38.084,1.16454,1.16455
2017-11-10 12:14:38.618,1.16455,1.16455
2017-11-10 12:14:38.629,1.16455,1.16457
2017-11-10 12:14:38.632,1.16455,1.16456
2017-11-10 12:14:38.646,1.16455,1.16457
2017-11-10 12:14:38.696,1.16456,1.16457
2017-11-10 12:14:42.324,1.16456,1.16456
2017-11-10 12:14:42.572,1.16456,1.16457
2017-11-10 12:14:42.674,1.16456,1.16456
2017-11-10 12:14:43.302,1.16456,1.16457
2017-11-10 12:14:43.307,1.16456,1.16456
2017-11-10 12:14:43.517,1.16455,1.16456
2017-11-10 12:14:43.700,1.16454,1.16456
2017-11-10 12:14:44.095,1.16454,1.16455
2017-11-10 12:14:44.822,1.16454,1.16456
2017-11-10 12:14:45.306,1.16454,1.16455
2017-11-10 12:14:45.577,1.16454,1.16456
2017-11-10 12:14:46.216,1.16454,1.16455
2017-11-10 12:14:47.105,1.1645299999999998,1.16455
2017-11-10 12:14:48.909,1.1645299999999998,1.16454
2017-11-10 12:14:48.924,1.1645299999999998,1.1645299999999998
2017-11-10 12:14:48.946,1.16452,1.1645299999999998
2017-11-10 12:14:48.953,1.16451,1.1645299999999998
2017-11-10 12:14:48.978,1.16452,1.16452
2017-11-10 12:14:48.990,1.16451,1.16452
2017-11-10 12:14:48.993,1.16451,1.1645299999999998
2017-11-10 12:14:48.999,1.16451,1.16452
2017-11-10 12:14:49.018,1.1645,1.16452
2017-11-10 12:14:49.112,1.1645,1.16451
2017-11-10 12:14:49.247,1.1645,1.16449
2017-11-10 12:14:49.281,1.1645,1.1645
2017-11-10 12:14:49.301,1.16448,1.16449
2017-11-10 12:14:50.689,1.16448,1.1645
2017-11-10 12:14:50.695,1.16449,1.1645
2017-11-10 12:14:50.775,1.16448,1.1645
2017-11-10 12:14:52.858,1.1645,1.1645
2017-11-10 12:14:53.041,1.16451,1.16451
2017-11-10 12:14:53.076,1.1645,1.16451
2017-11-10 12:14:53.134,1.16451,1.16451
2017-11-10 12:14:53.920,1.16449,1.16451
2017-11-10 12:14:53.929,1.16449,1.1645
2017-11-10 12:14:53.989,1.16449,1.16449
2017-11-10 12:14:54.008,1.16448,1.16449
2017-11-10 12:14:54.020,1.16448,1.1645
2017-11-10 12:14:54.039,1.16448,1.16449
2017-11-10 12:14:54.044,1.16448,1.1645
2017-11-10 12:14:54.053,1.16448,1.16449
2017-11-10 12:14:54.113,1.16448,1.1645
2017-11-10 12:14:54.240,1.16448,1.16449
2017-11-10 12:14:54.307,1.16448,1.1645
2017-11-10 12:14:58.970,1.16448,1.16449
2017-11-10 12:14:59.792,1.16449,1.16449
2017-11-10 12:15:00.622,1.16449,1.1645
2017-11-10 12:15:00.636,1.16449,1.16451
2017-11-10 12:15:00.956,1.1645,1.16451
2017-11-10 12:15:00.963,1.16449,1.16451
2017-11-10 12:15:00.967,1.16449,1.1645
2017-11-10 12:15:01.046,1.16449,1.16451
2017-11-10 12:15:02.728,1.1645,1.16451
2017-11-10 12:15:03.170,1.16452,1.16451
2017-11-10 12:15:03.186,1.16452,1.16452
2017-11-10 12:15:03.239,1.16452,1.16454
2017-11-10 12:15:03.251,1.1645299999999998,1.16454
2017-11-10 12:15:04.338,1.16454,1.16455
2017-11-10 12:15:04.347,1.1645299999999998,1.16455
2017-11-10 12:15:04.376,1.1645299999999998,1.16454
2017-11-10 12:15:04.786,1.16454,1.16454
2017-11-10 12:15:05.309,1.16454,1.16455
2017-11-10 12:15:06.422,1.1645299999999998,1.16455
2017-11-10 12:15:14.348,1.1645299999999998,1.16454
2017-11-10 12:15:16.119,1.16454,1.16454
2017-11-10 12:15:16.181,1.16454,1.16455
2017-11-10 12:15:16.909,1.16454,1.16454
2017-11-10 12:15:18.076,1.16455,1.16454
2017-11-10 12:15:18.085,1.16454,1.16454
2017-11-10 12:15:19.736,1.16454,1.1645299999999998
2017-11-10 12:15:19.880,1.1645299999999998,1.1645299999999998
2017-11-10 12:15:21.002,1.16454,1.1645299999999998
2017-11-10 12:15:21.137,1.1645299999999998,1.1645299999999998
2017-11-10 12:15:23.513,1.16454,1.1645299999999998
2017-11-10 12:15:23.587,1.1645299999999998,1.1645299999999998
2017-11-10 12:15:25.090,1.1645299999999998,1.16452
2017-11-10 12:15:25.100,1.16454,1.16452
2017-11-10 12:15:25.108,1.1645299999999998,1.16452
2017-11-10 12:15:25.125,1.16452,1.16452
2017-11-10 12:15:25.144,1.16452,1.16451
2017-11-10 12:15:25.180,1.16451,1.16451
2017-11-10 12:15:25.187,1.16452,1.16451
2017-11-10 12:15:25.195,1.16452,1.1645
2017-11-10 12:15:25.206,1.16451,1.1645
2017-11-10 12:15:25.214,1.1645,1.1645
2017-11-10 12:15:25.262,1.1645,1.16449
2017-11-10 12:15:25.270,1.16449,1.16449
2017-11-10 12:15:25.704,1.16448,1.16448
2017-11-10 12:15:25.778,1.1644700000000001,1.16448
2017-11-10 12:15:25.812,1.1644700000000001,1.1644700000000001
2017-11-10 12:15:25.831,1.16448,1.1644700000000001
2017-11-10 12:15:25.845,1.1644700000000001,1.1644700000000001
2017-11-10 12:15:26.025,1.1644700000000001,1.16448
2017-11-10 12:15:26.033,1.16448,1.16448
2017-11-10 12:15:26.039,1.1644700000000001,1.16448
2017-11-10 12:15:26.242,1.1644700000000001,1.1644700000000001
2017-11-10 12:15:26.296,1.1644700000000001,1.16448
2017-11-10 12:15:26.909,1.16448,1.16448
2017-11-10 12:15:27.086,1.16448,1.16449
2017-11-10 12:15:28.794,1.16449,1.16449
2017-11-10 12:15:28.898,1.16449,1.1645
2017-11-10 12:15:29.773,1.16449,1.16451
2017-11-10 12:15:29.779,1.1645,1.16451
2017-11-10 12:15:29.907,1.16451,1.16451
2017-11-10 12:15:33.911,1.16451,1.1645
2017-11-10 12:15:34.870,1.1645,1.1645
2017-11-10 12:15:34.877,1.16449,1.1645
2017-11-10 12:15:35.174,1.16449,1.16451
2017-11-10 12:15:35.419,1.16449,1.1645
2017-11-10 12:15:35.595,1.16449,1.16449
2017-11-10 12:15:35.686,1.16448,1.16449
2017-11-10 12:15:36.108,1.16448,1.16448
2017-11-10 12:15:36.318,1.1644700000000001,1.16448
2017-11-10 12:15:40.802,1.1644700000000001,1.16446
2017-11-10 12:15:40.826,1.1644700000000001,1.16445
2017-11-10 12:15:40.837,1.16446,1.16445
2017-11-10 12:15:40.897,1.16446,1.16446
2017-11-10 12:15:40.966,1.16446,1.1644700000000001
2017-11-10 12:15:40.986,1.16446,1.16446
2017-11-10 12:15:41.368,1.16446,1.16445
2017-11-10 12:15:41.375,1.16444,1.16445
2017-11-10 12:15:41.385,1.16444,1.16444
2017-11-10 12:15:41.447,1.16444,1.1644299999999999
2017-11-10 12:15:41.482,1.1644299999999999,1.16444
2017-11-10 12:15:43.599,1.16444,1.16444
2017-11-10 12:15:43.716,1.16444,1.16445
2017-11-10 12:15:44.017,1.1644299999999999,1.16445
2017-11-10 12:15:48.403,1.1644299999999999,1.16444
2017-11-10 12:15:48.437,1.1644299999999999,1.1644299999999999
2017-11-10 12:15:48.442,1.1644299999999999,1.16442
2017-11-10 12:15:48.446,1.16442,1.16442
2017-11-10 12:15:48.505,1.1644299999999999,1.16442
2017-11-10 12:15:48.516,1.16442,1.16442
2017-11-10 12:15:48.617,1.16442,1.16441
2017-11-10 12:15:48.654,1.16441,1.16441
2017-11-10 12:15:48.731,1.16441,1.16442
2017-11-10 12:15:48.801,1.16441,1.16441
2017-11-10 12:15:49.795,1.1644,1.16441
2017-11-10 12:15:50.787,1.1644,1.1644
2017-11-10 12:15:50.842,1.1644,1.16441
2017-11-10 12:15:50.848,1.1644,1.1644
2017-11-10 12:15:51.014,1.1644,1.16439
2017-11-10 12:15:51.020,1.16439,1.16439
2017-11-10 12:15:52.093,1.16439,1.16438
2017-11-10 12:15:52.098,1.16438,1.16438
2017-11-10 12:15:52.565,1.16438,1.16439
2017-11-10 12:15:54.804,1.16439,1.16439
2017-11-10 12:15:54.929,1.16439,1.1644
2017-11-10 12:15:58.210,1.16438,1.16439
2017-11-10 12:15:58.319,1.16439,1.16439
2017-11-10 12:15:58.377,1.1644,1.16439
2017-11-10 12:15:58.696,1.1644,1.1644
2017-11-10 12:16:00.026,1.16439,1.1644
2017-11-10 12:16:01.999,1.16439,1.16439
2017-11-10 12:16:04.422,1.16439,1.16438
2017-11-10 12:16:05.606,1.16438,1.16438
2017-11-10 12:16:05.615,1.16438,1.16436
2017-11-10 12:16:05.623,1.1643700000000001,1.16436
2017-11-10 12:16:05.687,1.1643700000000001,1.16435
2017-11-10 12:16:05.693,1.16436,1.16435
2017-11-10 12:16:05.710,1.16435,1.16435
2017-11-10 12:16:05.750,1.16435,1.16436
2017-11-10 12:16:05.816,1.16434,1.16436
2017-11-10 12:16:05.852,1.16434,1.16435
2017-11-10 12:16:06.247,1.16435,1.16435
2017-11-10 12:16:06.254,1.16434,1.16434
2017-11-10 12:16:06.261,1.16434,1.1643299999999999
2017-11-10 12:16:06.264,1.16434,1.16434
2017-11-10 12:16:06.268,1.16434,1.1643299999999999
2017-11-10 12:16:06.283,1.16434,1.16434
2017-11-10 12:16:06.309,1.1643299999999999,1.16434
2017-11-10 12:16:06.317,1.1643299999999999,1.1643299999999999
2017-11-10 12:16:06.337,1.1643299999999999,1.16434
2017-11-10 12:16:06.460,1.1643299999999999,1.16435
2017-11-10 12:16:06.760,1.16434,1.16435
2017-11-10 12:16:06.812,1.1643299999999999,1.16435
2017-11-10 12:16:07.039,1.16434,1.16435
2017-11-10 12:16:07.072,1.1643299999999999,1.16435
2017-11-10 12:16:07.086,1.16434,1.16435
2017-11-10 12:16:07.895,1.1643299999999999,1.16435
2017-11-10 12:16:07.899,1.16434,1.16436
2017-11-10 12:16:08.386,1.16435,1.16436
2017-11-10 12:16:08.403,1.16434,1.16436
2017-11-10 12:16:09.357,1.16434,1.16435
2017-11-10 12:16:09.546,1.16434,1.16434
2017-11-10 12:16:09.642,1.16434,1.16435
2017-11-10 12:16:09.651,1.16434,1.16434
2017-11-10 12:16:09.685,1.1643299999999999,1.16434
2017-11-10 12:16:09.899,1.16434,1.16434
2017-11-10 12:16:10.707,1.1643299999999999,1.16434
2017-11-10 12:16:11.345,1.16434,1.16434
2017-11-10 12:16:12.140,1.1643299999999999,1.16434
2017-11-10 12:16:12.502,1.1643299999999999,1.16432
2017-11-10 12:16:12.531,1.16432,1.1643299999999999
2017-11-10 12:16:13.284,1.16432,1.16432
2017-11-10 12:16:13.403,1.16432,1.1643299999999999
2017-11-10 12:16:13.662,1.16432,1.16432
2017-11-10 12:16:13.668,1.16432,1.16431
2017-11-10 12:16:13.676,1.16431,1.16431
2017-11-10 12:16:14.680,1.1643,1.16431
2017-11-10 12:16:14.969,1.16431,1.16431
2017-11-10 12:16:14.974,1.16431,1.16432
2017-11-10 12:16:14.981,1.16431,1.1643299999999999
2017-11-10 12:16:15.039,1.16432,1.1643299999999999
2017-11-10 12:16:15.090,1.16432,1.16434
2017-11-10 12:16:15.100,1.16432,1.1643299999999999
2017-11-10 12:16:15.120,1.16432,1.16434
2017-11-10 12:16:16.189,1.1643299999999999,1.16434
2017-11-10 12:16:16.416,1.16434,1.16434
2017-11-10 12:16:16.543,1.16434,1.16435
2017-11-10 12:16:16.553,1.16436,1.16435
2017-11-10 12:16:16.558,1.16435,1.16435
2017-11-10 12:16:16.564,1.16434,1.16435
2017-11-10 12:16:16.579,1.16436,1.16435
2017-11-10 12:16:16.586,1.16435,1.16436
2017-11-10 12:16:16.619,1.16435,1.1643700000000001
2017-11-10 12:16:16.625,1.16434,1.16436
2017-11-10 12:16:16.627,1.16435,1.16436
2017-11-10 12:16:16.781,1.16435,1.16435
2017-11-10 12:16:16.915,1.16435,1.16436
2017-11-10 12:16:20.543,1.16435,1.16435
2017-11-10 12:16:22.022,1.16435,1.16436
2017-11-10 12:16:24.099,1.16436,1.16436
2017-11-10 12:16:24.166,1.1643700000000001,1.16436
2017-11-10 12:16:24.173,1.1643700000000001,1.16438
2017-11-10 12:16:24.182,1.16436,1.16438
2017-11-10 12:16:24.187,1.16436,1.16436
2017-11-10 12:16:24.242,1.16436,1.1643700000000001
2017-11-10 12:16:25.104,1.16435,1.1643700000000001
2017-11-10 12:16:25.113,1.16435,1.16436
2017-11-10 12:16:25.909,1.16436,1.1643700000000001
2017-11-10 12:16:25.916,1.16436,1.16438
2017-11-10 12:16:25.920,1.1643700000000001,1.16438
2017-11-10 12:16:25.961,1.16438,1.16438
2017-11-10 12:16:25.977,1.1643700000000001,1.16438
2017-11-10 12:16:26.047,1.1643700000000001,1.16439
2017-11-10 12:16:26.985,1.16438,1.16439
2017-11-10 12:16:27.482,1.16438,1.1644
2017-11-10 12:16:37.123,1.16438,1.16439
2017-11-10 12:16:38.035,1.16438,1.16438
2017-11-10 12:16:38.073,1.16438,1.1643700000000001
2017-11-10 12:16:38.121,1.1643700000000001,1.1643700000000001
2017-11-10 12:16:38.187,1.16438,1.1643700000000001
2017-11-10 12:16:38.223,1.16438,1.16438
2017-11-10 12:16:38.602,1.16439,1.16438
2017-11-10 12:16:39.025,1.16439,1.16441
2017-11-10 12:16:39.096,1.16439,1.1644
2017-11-10 12:16:39.462,1.1644,1.1644
2017-11-10 12:16:40.044,1.16439,1.1644
2017-11-10 12:16:40.213,1.1644,1.16441
2017-11-10 12:16:40.394,1.1644,1.1644
2017-11-10 12:16:40.952,1.1644,1.16441
2017-11-10 12:16:41.697,1.1644,1.1644
2017-11-10 12:16:41.702,1.16439,1.1644
2017-11-10 12:16:41.801,1.16441,1.1644
2017-11-10 12:16:41.826,1.16441,1.16441
2017-11-10 12:16:41.864,1.1644,1.16441
2017-11-10 12:16:41.897,1.16439,1.16441
2017-11-10 12:16:42.048,1.16439,1.1644
2017-11-10 12:16:43.929,1.16439,1.16441
2017-11-10 12:16:46.357,1.16439,1.1644
2017-11-10 12:16:46.403,1.16439,1.16441
2017-11-10 12:16:47.413,1.1644,1.16441
2017-11-10 12:16:47.419,1.16441,1.16442
2017-11-10 12:16:47.429,1.16442,1.16442
2017-11-10 12:16:47.435,1.16441,1.16442
2017-11-10 12:16:47.463,1.1644,1.16442
2017-11-10 12:16:47.594,1.1644,1.16441
2017-11-10 12:16:48.053,1.1644,1.16442
2017-11-10 12:16:48.490,1.1644,1.16441
2017-11-10 12:16:48.499,1.16441,1.16441
2017-11-10 12:16:48.584,1.16441,1.16442
2017-11-10 12:16:48.888,1.16442,1.16442
2017-11-10 12:16:49.061,1.16441,1.16442
2017-11-10 12:16:49.072,1.16442,1.16442
2017-11-10 12:16:49.113,1.16441,1.16442
2017-11-10 12:16:49.716,1.16442,1.16442
2017-11-10 12:16:49.776,1.16441,1.16442
2017-11-10 12:16:49.887,1.16441,1.16441
2017-11-10 12:16:50.051,1.16441,1.16442
2017-11-10 12:16:50.246,1.16442,1.16442
2017-11-10 12:16:50.347,1.16441,1.16442
2017-11-10 12:16:55.672,1.16441,1.16441
2017-11-10 12:16:55.680,1.1644,1.16441
2017-11-10 12:16:56.804,1.1644,1.16442
2017-11-10 12:16:56.819,1.16441,1.16442
2017-11-10 12:16:57.737,1.16441,1.16441
2017-11-10 12:16:57.800,1.16441,1.1644
2017-11-10 12:16:57.841,1.16441,1.16441
2017-11-10 12:16:58.639,1.16441,1.16442
2017-11-10 12:17:02.704,1.16441,1.16441
2017-11-10 12:17:02.739,1.1644,1.16441
2017-11-10 12:17:05.218,1.1644,1.1644
2017-11-10 12:17:05.227,1.16439,1.1644
2017-11-10 12:17:05.260,1.16439,1.16439
2017-11-10 12:17:05.266,1.16438,1.16438
2017-11-10 12:17:05.344,1.1643700000000001,1.16438
2017-11-10 12:17:07.201,1.16438,1.16438
2017-11-10 12:17:07.702,1.16438,1.16436
2017-11-10 12:17:07.709,1.1643700000000001,1.16436
2017-11-10 12:17:07.769,1.16436,1.16436
2017-11-10 12:17:07.801,1.16435,1.16436
2017-11-10 12:17:07.807,1.16435,1.16435
2017-11-10 12:17:08.577,1.16435,1.16434
2017-11-10 12:17:08.584,1.16434,1.16434
2017-11-10 12:17:08.780,1.16434,1.1643299999999999
2017-11-10 12:17:09.259,1.1643299999999999,1.1643299999999999
2017-11-10 12:17:11.166,1.16434,1.1643299999999999
2017-11-10 12:17:14.871,1.16434,1.16435
2017-11-10 12:17:14.945,1.16435,1.16435
2017-11-10 12:17:14.965,1.16435,1.16436
2017-11-10 12:17:15.161,1.16436,1.16436
2017-11-10 12:17:15.273,1.16435,1.16436
2017-11-10 12:17:15.279,1.16435,1.16435
2017-11-10 12:17:15.282,1.16434,1.16435
2017-11-10 12:17:15.380,1.16434,1.16434
2017-11-10 12:17:15.422,1.16434,1.16435
2017-11-10 12:17:18.639,1.1643299999999999,1.16435
2017-11-10 12:17:18.973,1.16435,1.16435
2017-11-10 12:17:18.985,1.16435,1.16436
2017-11-10 12:17:18.998,1.16436,1.16436
2017-11-10 12:17:19.201,1.16436,1.1643700000000001
2017-11-10 12:17:21.752,1.1643700000000001,1.1643700000000001
2017-11-10 12:17:21.891,1.16436,1.1643700000000001
2017-11-10 12:17:22.064,1.1643700000000001,1.1643700000000001
2017-11-10 12:17:22.072,1.16438,1.1643700000000001
2017-11-10 12:17:22.075,1.16438,1.16439
2017-11-10 12:17:22.081,1.1643700000000001,1.16439
2017-11-10 12:17:22.113,1.16438,1.16439
2017-11-10 12:17:22.139,1.16438,1.1644
2017-11-10 12:17:22.153,1.16439,1.1644
2017-11-10 12:17:22.180,1.1644,1.1644
2017-11-10 12:17:22.213,1.1644,1.16441
2017-11-10 12:17:22.303,1.16439,1.16441
2017-11-10 12:17:22.355,1.16439,1.1644
2017-11-10 12:17:22.942,1.16439,1.16441
2017-11-10 12:17:24.646,1.1644,1.16441
2017-11-10 12:17:24.654,1.1644,1.16442
2017-11-10 12:17:24.661,1.16441,1.16442
2017-11-10 12:17:24.668,1.16442,1.16442
2017-11-10 12:17:24.674,1.16441,1.16442
2017-11-10 12:17:24.757,1.16442,1.16442
2017-11-10 12:17:24.786,1.16442,1.1644299999999999
2017-11-10 12:17:24.937,1.16442,1.16442
2017-11-10 12:17:25.250,1.1644,1.16442
2017-11-10 12:17:25.255,1.1644,1.16441
2017-11-10 12:17:25.387,1.16439,1.16441
2017-11-10 12:17:26.799,1.1644,1.16441
2017-11-10 12:17:26.807,1.16441,1.16441
2017-11-10 12:17:27.174,1.16442,1.16441
2017-11-10 12:17:27.187,1.16442,1.1644299999999999
2017-11-10 12:17:27.224,1.16441,1.1644299999999999
2017-11-10 12:17:27.262,1.16442,1.1644299999999999
2017-11-10 12:17:27.336,1.16441,1.1644299999999999
2017-11-10 12:17:29.647,1.16441,1.16442
2017-11-10 12:17:29.685,1.16441,1.1644299999999999
2017-11-10 12:17:29.765,1.16441,1.16442
2017-11-10 12:17:29.830,1.16441,1.1644299999999999
2017-11-10 12:17:29.835,1.16442,1.1644299999999999
2017-11-10 12:17:30.138,1.16442,1.16444
2017-11-10 12:17:31.916,1.16442,1.1644299999999999
2017-11-10 12:17:31.977,1.16442,1.16444
2017-11-10 12:17:35.129,1.16442,1.1644299999999999
2017-11-10 12:17:37.902,1.1644299999999999,1.1644299999999999
2017-11-10 12:17:37.908,1.1644299999999999,1.16442
2017-11-10 12:17:37.910,1.1644299999999999,1.16441
2017-11-10 12:17:37.914,1.16442,1.16441
2017-11-10 12:17:37.952,1.16442,1.16442
2017-11-10 12:17:37.966,1.16441,1.16442
2017-11-10 12:17:37.995,1.16441,1.16441
2017-11-10 12:17:38.021,1.16441,1.16442
2017-11-10 12:17:38.036,1.16441,1.16441
2017-11-10 12:17:38.066,1.16441,1.16442
2017-11-10 12:17:38.176,1.16442,1.16442
2017-11-10 12:17:38.186,1.16442,1.1644299999999999
2017-11-10 12:17:38.195,1.16442,1.16444
2017-11-10 12:17:38.236,1.16442,1.1644299999999999
2017-11-10 12:17:38.351,1.16442,1.16442
2017-11-10 12:17:38.512,1.16442,1.1644299999999999
2017-11-10 12:17:38.697,1.16442,1.16444
2017-11-10 12:17:39.351,1.16442,1.1644299999999999
2017-11-10 12:17:39.392,1.16442,1.16442
2017-11-10 12:17:39.414,1.16441,1.16442
2017-11-10 12:17:39.424,1.16441,1.16441
2017-11-10 12:17:39.454,1.16441,1.16442
2017-11-10 12:17:39.658,1.16441,1.1644299999999999
2017-11-10 12:17:39.664,1.16442,1.1644299999999999
2017-11-10 12:17:39.671,1.1644299999999999,1.1644299999999999
2017-11-10 12:17:39.676,1.1644299999999999,1.16444
2017-11-10 12:17:39.732,1.1644299999999999,1.16445
2017-11-10 12:17:39.776,1.1644299999999999,1.16444
2017-11-10 12:17:39.941,1.1644299999999999,1.16445
2017-11-10 12:17:40.038,1.16444,1.16445
2017-11-10 12:17:40.113,1.16444,1.16446
2017-11-10 12:17:40.118,1.16444,1.16445
2017-11-10 12:17:41.797,1.16445,1.16445
2017-11-10 12:17:41.870,1.16445,1.16446
2017-11-10 12:17:41.967,1.16446,1.16446
2017-11-10 12:17:41.973,1.16446,1.16448
2017-11-10 12:17:41.980,1.1644700000000001,1.16448
2017-11-10 12:17:41.985,1.16448,1.16448
2017-11-10 12:17:42.015,1.1644700000000001,1.16449
2017-11-10 12:17:42.053,1.1644700000000001,1.16448
2017-11-10 12:17:42.133,1.1644700000000001,1.1644700000000001
2017-11-10 12:17:42.177,1.1644700000000001,1.16448
2017-11-10 12:17:42.256,1.1644700000000001,1.1644700000000001
2017-11-10 12:17:44.502,1.1644700000000001,1.16446
2017-11-10 12:17:44.587,1.1644700000000001,1.1644700000000001
2017-11-10 12:17:45.848,1.16448,1.1644700000000001
2017-11-10 12:17:45.855,1.16448,1.16448
2017-11-10 12:17:45.910,1.1644700000000001,1.16448
2017-11-10 12:17:45.917,1.1644700000000001,1.16449
2017-11-10 12:17:47.160,1.1644700000000001,1.16448
2017-11-10 12:17:48.460,1.1644700000000001,1.16449
2017-11-10 12:17:48.537,1.16448,1.16449
2017-11-10 12:17:50.402,1.16449,1.16449
2017-11-10 12:17:50.454,1.16449,1.16451
2017-11-10 12:17:50.727,1.1645,1.16451
2017-11-10 12:17:51.969,1.16449,1.16451
2017-11-10 12:17:52.172,1.16449,1.1645
2017-11-10 12:17:54.966,1.16451,1.16451
2017-11-10 12:17:54.973,1.16451,1.16452
2017-11-10 12:17:54.982,1.16451,1.16451
2017-11-10 12:17:54.992,1.16451,1.16452
2017-11-10 12:17:55.050,1.1645,1.16452
2017-11-10 12:17:55.062,1.1645,1.16451
2017-11-10 12:17:55.132,1.1645,1.16452
2017-11-10 12:17:55.136,1.16451,1.16452
2017-11-10 12:17:55.143,1.1645,1.16452
2017-11-10 12:17:55.164,1.16451,1.16452
2017-11-10 12:17:56.483,1.16451,1.16451
2017-11-10 12:17:56.492,1.1645,1.16451
2017-11-10 12:17:56.550,1.16451,1.16451
2017-11-10 12:17:56.554,1.16451,1.16452
2017-11-10 12:17:59.053,1.16451,1.1645299999999998
2017-11-10 12:17:59.253,1.16452,1.1645299999999998
2017-11-10 12:17:59.341,1.16452,1.16454
2017-11-10 12:17:59.627,1.1645299999999998,1.16454
2017-11-10 12:18:00.026,1.16454,1.16454
2017-11-10 12:18:00.045,1.1645299999999998,1.16454
2017-11-10 12:18:00.104,1.1645299999999998,1.16455
2017-11-10 12:18:00.125,1.1645299999999998,1.16454
2017-11-10 12:18:00.343,1.1645299999999998,1.1645299999999998
2017-11-10 12:18:00.398,1.1645299999999998,1.16452
2017-11-10 12:18:00.493,1.1645299999999998,1.1645299999999998
2017-11-10 12:18:00.561,1.1645299999999998,1.16454
2017-11-10 12:18:00.818,1.1645299999999998,1.1645299999999998
2017-11-10 12:18:00.879,1.16452,1.1645299999999998
2017-11-10 12:18:00.888,1.16452,1.16452
2017-11-10 12:18:00.923,1.16451,1.16452
2017-11-10 12:18:00.978,1.16451,1.16451
2017-11-10 12:18:01.015,1.16451,1.1645
2017-11-10 12:18:01.366,1.1645,1.1645
2017-11-10 12:18:01.795,1.16451,1.1645
2017-11-10 12:18:01.811,1.16451,1.16452
2017-11-10 12:18:01.831,1.16452,1.16452
2017-11-10 12:18:01.849,1.16451,1.16452
2017-11-10 12:18:01.851,1.16451,1.1645299999999998
2017-11-10 12:18:01.974,1.16452,1.1645299999999998
2017-11-10 12:18:01.993,1.16451,1.1645299999999998
2017-11-10 12:18:02.006,1.16452,1.1645299999999998
2017-11-10 12:18:02.027,1.16452,1.16452
2017-11-10 12:18:02.072,1.16451,1.16452
2017-11-10 12:18:02.100,1.16451,1.16451
2017-11-10 12:18:02.105,1.1645,1.16451
2017-11-10 12:18:02.137,1.16451,1.16451
2017-11-10 12:18:02.159,1.1645,1.16451
2017-11-10 12:18:02.934,1.16449,1.16451
2017-11-10 12:18:03.069,1.16449,1.1645
2017-11-10 12:18:03.142,1.16449,1.16451
2017-11-10 12:18:03.749,1.16449,1.1645
2017-11-10 12:18:05.947,1.16449,1.16449
2017-11-10 12:18:06.145,1.16449,1.1645
2017-11-10 12:18:06.451,1.16449,1.16449
2017-11-10 12:18:06.513,1.16449,1.1645
2017-11-10 12:18:06.622,1.16449,1.16449
2017-11-10 12:18:06.677,1.16449,1.16448
2017-11-10 12:18:06.853,1.16448,1.16448
2017-11-10 12:18:07.488,1.16448,1.1645
2017-11-10 12:18:07.493,1.16449,1.1645
2017-11-10 12:18:07.515,1.1645,1.1645
2017-11-10 12:18:07.539,1.1645,1.16451
2017-11-10 12:18:07.581,1.1645,1.1645
2017-11-10 12:18:07.585,1.16449,1.1645
2017-11-10 12:18:08.494,1.1645,1.1645
2017-11-10 12:18:08.667,1.16449,1.1645
2017-11-10 12:18:08.719,1.1645,1.1645
2017-11-10 12:18:10.505,1.16449,1.1645
2017-11-10 12:18:11.189,1.1645,1.1645
2017-11-10 12:18:16.918,1.16449,1.1645
2017-11-10 12:18:19.302,1.16449,1.16449
2017-11-10 12:18:19.323,1.16449,1.16448
2017-11-10 12:18:19.395,1.16449,1.16449
2017-11-10 12:18:21.137,1.16448,1.16449
2017-11-10 12:18:27.277,1.16448,1.16448
2017-11-10 12:18:27.407,1.16448,1.16446
2017-11-10 12:18:27.412,1.1644700000000001,1.16446
2017-11-10 12:18:27.419,1.16446,1.16446
2017-11-10 12:18:27.426,1.16445,1.16446
2017-11-10 12:18:27.428,1.16445,1.16444
2017-11-10 12:18:27.441,1.16444,1.16444
2017-11-10 12:18:27.452,1.1644299999999999,1.16444
2017-11-10 12:18:27.460,1.16444,1.16444
2017-11-10 12:18:27.482,1.16444,1.1644299999999999
2017-11-10 12:18:27.565,1.1644299999999999,1.1644299999999999
2017-11-10 12:18:27.571,1.16442,1.1644299999999999
2017-11-10 12:18:27.580,1.16442,1.16441
2017-11-10 12:18:27.585,1.16441,1.16441
2017-11-10 12:18:27.671,1.1644,1.16441
2017-11-10 12:18:27.683,1.1644,1.1644
2017-11-10 12:18:27.702,1.1644,1.16441
2017-11-10 12:18:27.711,1.1644,1.16439
2017-11-10 12:18:27.753,1.1644,1.1644
2017-11-10 12:18:27.792,1.1644,1.16439
2017-11-10 12:18:27.810,1.16439,1.16439
2017-11-10 12:18:27.833,1.16439,1.16438
2017-11-10 12:18:28.032,1.16438,1.16438
2017-11-10 12:18:29.115,1.16438,1.1643700000000001
2017-11-10 12:18:50.988,1.16438,1.16436
2017-11-10 12:18:50.995,1.1643700000000001,1.16436
2017-11-10 12:18:51.011,1.16436,1.16436
2017-11-10 12:18:51.131,1.16436,1.16435
2017-11-10 12:18:51.139,1.16435,1.16435
2017-11-10 12:18:51.219,1.16434,1.1643299999999999
2017-11-10 12:18:51.316,1.1643299999999999,1.1643299999999999
